Location ID,Code,Year,Time,Hour,Recorder,Rec Count,Page,Segment,Direction,Count,Gender ,Helmet,Wrong way,Sidewalk
104,RMD,2016,AM,7,Nicole Guest,1,1,1,1,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,1,2,3,1,1,1,2
104,RMD,2016,AM,7,Nicole Guest,1,1,1,3,1,0,0,0,1
104,RMD,2016,AM,7,Nicole Guest,1,1,1,4,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,2,1,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,2,2,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,2,3,2,1,0,1,1
104,RMD,2016,AM,7,Nicole Guest,1,1,2,4,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,3,1,2,0,1,0,2
104,RMD,2016,AM,7,Nicole Guest,1,1,3,2,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,3,3,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,3,4,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,4,1,0,0,0,0,0
104,RMD,2016,AM,7,Nicole Guest,1,1,4,2,2,1,1,0,1
104,RMD,2016,AM,7,Nicole Guest,1,1,4,3,1,0,1,0,1
104,RMD,2016,AM,7,Nicole Guest,1,1,4,4,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,1,1,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,1,2,2,1,0,0,2
104,RMD,2016,AM,8,Nicole Guest,1,2,1,3,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,1,4,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,2,1,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,2,2,4,1,1,0,2
104,RMD,2016,AM,8,Nicole Guest,1,2,2,3,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,2,4,1,0,1,0,1
104,RMD,2016,AM,8,Nicole Guest,1,2,3,1,1,0,0,0,1
104,RMD,2016,AM,8,Nicole Guest,1,2,3,2,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,3,3,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,3,4,2,0,1,0,1
104,RMD,2016,AM,8,Nicole Guest,1,2,4,1,2,1,0,1,2
104,RMD,2016,AM,8,Nicole Guest,1,2,4,2,0,0,0,0,0
104,RMD,2016,AM,8,Nicole Guest,1,2,4,3,1,0,0,1,1
104,RMD,2016,AM,8,Nicole Guest,1,2,4,4,2,1,0,1,2
104,RMD,2016,PM,4,Nicole Guest,1,1,1,1,2,0,0,2,2
104,RMD,2016,PM,4,Nicole Guest,1,1,1,2,3,0,1,1,3
104,RMD,2016,PM,4,Nicole Guest,1,1,1,3,0,0,0,0,0
104,RMD,2016,PM,4,Nicole Guest,1,1,1,4,2,0,0,0,1
104,RMD,2016,PM,4,Nicole Guest,1,1,2,1,4,0,0,0,4
104,RMD,2016,PM,4,Nicole Guest,1,1,2,2,1,0,0,1,1
104,RMD,2016,PM,4,Nicole Guest,1,1,2,3,3,1,1,1,2
104,RMD,2016,PM,4,Nicole Guest,1,1,2,4,2,0,1,0,1
104,RMD,2016,PM,4,Nicole Guest,1,1,3,1,2,1,0,2,2
104,RMD,2016,PM,4,Nicole Guest,1,1,3,2,1,0,1,0,1
104,RMD,2016,PM,4,Nicole Guest,1,1,3,3,3,0,0,2,3
104,RMD,2016,PM,4,Nicole Guest,1,1,3,4,1,0,0,0,1
104,RMD,2016,PM,4,Nicole Guest,1,1,4,1,1,1,0,0,1
104,RMD,2016,PM,4,Nicole Guest,1,1,4,2,4,1,0,3,3
104,RMD,2016,PM,4,Nicole Guest,1,1,4,3,1,0,0,0,0
104,RMD,2016,PM,4,Nicole Guest,1,1,4,4,2,0,1,0,1
104,RMD,2016,PM,5,Nicole Guest,1,2,1,1,3,2,1,3,3
104,RMD,2016,PM,5,Nicole Guest,1,2,1,2,3,0,1,1,3
104,RMD,2016,PM,5,Nicole Guest,1,2,1,3,0,0,0,0,0
104,RMD,2016,PM,5,Nicole Guest,1,2,1,4,2,1,0,1,2
104,RMD,2016,PM,5,Nicole Guest,1,2,2,1,3,0,2,0,2
104,RMD,2016,PM,5,Nicole Guest,1,2,2,2,2,0,0,1,2
104,RMD,2016,PM,5,Nicole Guest,1,2,2,3,2,0,0,1,2
104,RMD,2016,PM,5,Nicole Guest,1,2,2,4,1,0,0,0,1
104,RMD,2016,PM,5,Nicole Guest,1,2,3,1,0,0,0,0,0
104,RMD,2016,PM,5,Nicole Guest,1,2,3,2,2,0,1,1,2
104,RMD,2016,PM,5,Nicole Guest,1,2,3,3,2,1,0,0,2
104,RMD,2016,PM,5,Nicole Guest,1,2,3,4,1,0,0,0,1
104,RMD,2016,PM,5,Nicole Guest,1,2,4,1,5,0,1,5,5
104,RMD,2016,PM,5,Nicole Guest,1,2,4,2,10,2,2,1,10
104,RMD,2016,PM,5,Nicole Guest,1,2,4,3,4,1,0,2,4
104,RMD,2016,PM,5,Nicole Guest,1,2,4,4,1,0,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,1,1,2,1,1,1,1
124,WCMD,2016,AM,7,Shereen Lerner,1,1,1,2,0,0,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,1,3,1,0,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,1,4,1,0,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,2,1,2,1,1,1,1
124,WCMD,2016,AM,7,Shereen Lerner,1,1,2,2,1,0,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,2,3,2,0,1,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,2,4,2,1,2,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,3,1,1,1,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,3,2,2,1,2,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,3,3,4,1,2,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,3,4,4,0,2,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,4,1,0,0,0,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,4,2,1,0,0,0,1
124,WCMD,2016,AM,7,Shereen Lerner,1,1,4,3,3,0,3,0,0
124,WCMD,2016,AM,7,Shereen Lerner,1,1,4,4,7,2,7,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,1,1,2,0,2,0,1
124,WCMD,2016,AM,8,Shereen Lerner,1,2,1,2,0,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,1,3,1,1,1,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,1,4,2,1,2,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,2,1,1,1,0,0,1
124,WCMD,2016,AM,8,Shereen Lerner,1,2,2,2,1,0,0,0,1
124,WCMD,2016,AM,8,Shereen Lerner,1,2,2,3,3,0,2,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,2,4,1,0,1,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,3,1,0,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,3,2,0,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,3,3,1,0,1,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,3,4,2,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,4,1,0,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,4,2,0,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,4,3,0,0,0,0,0
124,WCMD,2016,AM,8,Shereen Lerner,1,2,4,4,2,0,2,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,1,1,1,0,0,0,1
124,WCMD,2016,PM,4,Mark Eastwood,1,1,1,2,4,0,1,1,2
124,WCMD,2016,PM,4,Mark Eastwood,1,1,1,3,3,0,3,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,1,4,0,0,0,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,2,1,2,0,0,1,2
124,WCMD,2016,PM,4,Mark Eastwood,1,1,2,2,1,0,0,0,1
124,WCMD,2016,PM,4,Mark Eastwood,1,1,2,3,6,1,4,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,2,4,3,0,2,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,3,1,2,0,0,0,2
124,WCMD,2016,PM,4,Mark Eastwood,1,1,3,2,1,0,0,0,1
124,WCMD,2016,PM,4,Mark Eastwood,1,1,3,3,3,0,1,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,3,4,6,0,1,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,4,1,0,0,0,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,4,2,3,1,0,2,2
124,WCMD,2016,PM,4,Mark Eastwood,1,1,4,3,2,1,2,0,0
124,WCMD,2016,PM,4,Mark Eastwood,1,1,4,4,3,1,2,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,1,1,5,1,2,1,2
124,WCMD,2016,PM,5,Mark Eastwood,1,2,1,2,0,0,0,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,1,3,6,0,2,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,1,4,5,0,1,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,2,1,1,0,0,1,1
124,WCMD,2016,PM,5,Mark Eastwood,1,2,2,2,1,1,1,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,2,3,4,0,0,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,2,4,4,1,2,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,3,1,2,1,2,2,2
124,WCMD,2016,PM,5,Mark Eastwood,1,2,3,2,1,0,1,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,3,3,6,1,5,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,3,4,2,0,2,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,4,1,4,2,0,1,4
124,WCMD,2016,PM,5,Mark Eastwood,1,2,4,2,0,0,0,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,4,3,0,0,0,0,0
124,WCMD,2016,PM,5,Mark Eastwood,1,2,4,4,2,1,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,1,1,1,0,0,0,1
127,EMD,2016,AM,7,Lora Dalbo,1,1,1,2,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,1,3,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,1,4,1,0,0,0,1
127,EMD,2016,AM,7,Lora Dalbo,1,1,2,1,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,2,2,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,2,3,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,2,4,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,3,1,1,0,0,0,1
127,EMD,2016,AM,7,Lora Dalbo,1,1,3,2,1,0,0,0,1
127,EMD,2016,AM,7,Lora Dalbo,1,1,3,3,2,0,0,0,2
127,EMD,2016,AM,7,Lora Dalbo,1,1,3,4,2,1,0,0,2
127,EMD,2016,AM,7,Lora Dalbo,1,1,4,1,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,4,2,0,0,0,0,0
127,EMD,2016,AM,7,Lora Dalbo,1,1,4,3,1,0,0,0,1
127,EMD,2016,AM,7,Lora Dalbo,1,1,4,4,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,1,1,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,1,2,1,0,0,0,1
127,EMD,2016,AM,8,Lora Dalbo,1,2,1,3,2,0,0,1,2
127,EMD,2016,AM,8,Lora Dalbo,1,2,1,4,2,0,0,0,2
127,EMD,2016,AM,8,Lora Dalbo,1,2,2,1,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,2,2,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,2,3,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,2,4,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,3,1,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,3,2,1,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,3,3,1,0,0,0,1
127,EMD,2016,AM,8,Lora Dalbo,1,2,3,4,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,4,1,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,4,2,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,4,3,0,0,0,0,0
127,EMD,2016,AM,8,Lora Dalbo,1,2,4,4,1,0,0,1,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,1,1,1,0,0,1,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,1,2,0,0,0,0,0
127,EMD,2016,PM,4,Lora Dalbo,1,1,1,3,0,0,0,0,0
127,EMD,2016,PM,4,Lora Dalbo,1,1,1,4,1,0,0,1,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,2,1,1,0,0,0,0
127,EMD,2016,PM,4,Lora Dalbo,1,1,2,2,1,0,0,0,0
127,EMD,2016,PM,4,Lora Dalbo,1,1,2,3,1,0,0,0,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,2,4,0,0,0,0,0
127,EMD,2016,PM,4,Lora Dalbo,1,1,3,1,1,0,0,0,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,3,2,4,0,0,1,4
127,EMD,2016,PM,4,Lora Dalbo,1,1,3,3,0,0,0,0,0
127,EMD,2016,PM,4,Lora Dalbo,1,1,3,4,6,5,0,1,6
127,EMD,2016,PM,4,Lora Dalbo,1,1,4,1,4,0,1,1,4
127,EMD,2016,PM,4,Lora Dalbo,1,1,4,2,1,0,0,1,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,4,3,1,0,0,1,1
127,EMD,2016,PM,4,Lora Dalbo,1,1,4,4,3,0,0,2,3
127,EMD,2016,PM,5,Lora Dalbo,1,2,1,1,1,0,0,1,1
127,EMD,2016,PM,5,Lora Dalbo,1,2,1,2,1,0,0,1,1
127,EMD,2016,PM,5,Lora Dalbo,1,2,1,3,1,0,0,1,1
127,EMD,2016,PM,5,Lora Dalbo,1,2,1,4,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,2,1,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,2,2,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,2,3,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,2,4,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,3,1,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,3,2,2,1,1,0,2
127,EMD,2016,PM,5,Lora Dalbo,1,2,3,3,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,3,4,1,0,0,0,1
127,EMD,2016,PM,5,Lora Dalbo,1,2,4,1,1,0,0,1,1
127,EMD,2016,PM,5,Lora Dalbo,1,2,4,2,0,0,0,0,0
127,EMD,2016,PM,5,Lora Dalbo,1,2,4,3,1,0,0,0,1
127,EMD,2016,PM,5,Lora Dalbo,1,2,4,4,1,0,0,0,1
128,AdMD,2016,AM,7,Kathy Runck,1,1,1,1,5,0,3,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,1,2,2,0,0,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,1,3,4,1,1,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,1,4,2,1,2,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,2,1,3,3,2,1,1
128,AdMD,2016,AM,7,Kathy Runck,1,1,2,2,3,0,2,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,2,3,0,0,0,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,2,4,2,1,2,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,3,1,3,2,2,0,1
128,AdMD,2016,AM,7,Kathy Runck,1,1,3,2,1,0,1,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,3,3,0,0,0,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,3,4,0,0,0,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,4,1,2,0,1,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,4,2,3,2,2,1,2
128,AdMD,2016,AM,7,Kathy Runck,1,1,4,3,1,1,0,0,0
128,AdMD,2016,AM,7,Kathy Runck,1,1,4,4,3,2,1,1,1
128,AdMD,2016,AM,8,Kathy Runck,1,2,1,1,3,0,2,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,1,2,1,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,1,3,2,0,1,0,1
128,AdMD,2016,AM,8,Kathy Runck,1,2,1,4,1,0,1,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,2,1,3,0,2,0,1
128,AdMD,2016,AM,8,Kathy Runck,1,2,2,2,1,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,2,3,0,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,2,4,2,0,1,1,1
128,AdMD,2016,AM,8,Kathy Runck,1,2,3,1,0,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,3,2,0,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,3,3,0,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,3,4,0,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,4,1,1,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,4,2,1,1,0,0,1
128,AdMD,2016,AM,8,Kathy Runck,1,2,4,3,0,0,0,0,0
128,AdMD,2016,AM,8,Kathy Runck,1,2,4,4,4,1,2,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,1,1,1,0,0,1,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,1,2,0,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,1,3,0,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,1,4,0,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,2,1,2,1,0,1,1
128,AdMD,2016,PM,4,Angie Fretz,1,1,2,2,0,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,2,3,2,1,2,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,2,4,0,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,3,1,3,1,0,1,1
128,AdMD,2016,PM,4,Angie Fretz,1,1,3,2,7,2,3,1,1
128,AdMD,2016,PM,4,Angie Fretz,1,1,3,3,4,2,1,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,3,4,0,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,4,1,1,0,0,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,4,2,1,0,1,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,4,3,2,0,2,0,0
128,AdMD,2016,PM,4,Angie Fretz,1,1,4,4,0,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,1,1,0,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,1,2,3,0,2,0,1
128,AdMD,2016,PM,5,Angie Fretz,1,2,1,3,2,2,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,1,4,0,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,2,1,0,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,2,2,6,0,1,0,2
128,AdMD,2016,PM,5,Angie Fretz,1,2,2,3,2,0,2,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,2,4,0,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,3,1,4,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,3,2,5,0,1,0,1
128,AdMD,2016,PM,5,Angie Fretz,1,2,3,3,2,0,0,1,1
128,AdMD,2016,PM,5,Angie Fretz,1,2,3,4,0,0,0,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,4,1,1,0,1,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,4,2,2,1,1,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,4,3,3,2,2,0,0
128,AdMD,2016,PM,5,Angie Fretz,1,2,4,4,0,0,0,0,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,1,1,1,1,0,0,1
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,1,2,0,0,0,0,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,1,3,3,0,0,0,3
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,1,4,3,1,2,2,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,2,1,3,1,1,0,3
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,2,2,0,0,0,0,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,2,3,3,1,3,0,3
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,2,4,3,0,0,0,3
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,3,1,4,0,0,0,4
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,3,2,0,0,0,0,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,3,3,3,0,0,0,2
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,3,4,1,0,0,0,1
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,4,1,1,0,0,1,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,4,2,2,1,0,0,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,4,3,0,0,0,0,0
155,UMD,2016,AM,7,Mariangela Does La Silva,1,1,4,4,2,1,0,1,2
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,1,1,1,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,1,2,0,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,1,3,3,0,1,1,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,1,4,2,1,2,5,2
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,2,1,0,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,2,2,0,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,2,3,4,1,1,1,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,2,4,7,0,2,5,2
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,3,1,3,1,0,0,2
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,3,2,0,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,3,3,1,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,3,4,7,1,0,2,1
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,4,1,2,1,1,1,2
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,4,2,0,0,0,0,0
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,4,3,2,0,1,0,2
155,UMD,2016,AM,8,Mariangela Does La Silva,1,2,4,4,6,2,0,5,6
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,1,1,1,1,0,0,1
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,1,2,0,0,0,0,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,1,3,3,0,0,0,3
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,1,4,3,1,2,2,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,2,1,3,1,1,0,3
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,2,2,0,0,0,0,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,2,3,3,1,3,0,4
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,2,4,3,0,0,0,3
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,3,1,4,0,0,0,4
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,3,2,0,0,0,0,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,3,3,3,0,0,0,2
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,3,4,1,0,0,0,1
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,4,1,1,0,0,1,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,4,2,2,1,0,0,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,4,3,0,0,0,0,0
155,UMD,2016,PM,4,Mariangela Does La Silva,1,1,4,4,2,1,0,1,2
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,1,1,1,0,0,1,1
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,1,2,0,0,0,0,0
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,1,3,3,0,0,0,3
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,1,4,2,1,0,1,1
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,2,1,0,0,0,0,0
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,2,2,0,0,0,0,0
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,2,3,4,1,1,1,0
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,2,4,7,0,2,5,2
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,3,1,3,1,0,0,2
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,3,2,0,0,0,0,0
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,3,3,1,0,0,0,0
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,3,4,7,1,0,2,1
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,4,1,2,1,1,1,2
155,UMD,2016,PM,5,Mariangela Does La Silva,1,2,4,2,0,0,0,0,0
