Location ID,Time,Recorder,,Page,Segment,Direction,Count,Gender ,Helmet,Wrong way,Sidewalk,Notes,Construction
101,PM,Alex Oreschak,,2,1,3,2,0,1,0,0,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,1,4,2,0,1,0,0,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,2,1,20,2,19,0,1,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,2,2,1,0,0,1,1,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,2,3,0,0,0,0,0,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,2,4,3,1,3,1,1,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,3,1,9,0,2,1,4,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,3,2,3,1,1,0,2,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,3,3,4,0,1,0,0,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,3,4,2,0,2,0,0,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,4,1,9,3,5,1,2,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,4,2,6,3,3,4,4,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,4,3,1,0,0,0,1,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
101,PM,Alex Oreschak,,2,4,4,5,2,3,0,1,Noticed many bike riders exiting Marquee Parking Lot.  May be traffic from lake or riders cutting thru parking lot to avoid intersections. These riders NOT counted as approach was uncertain. ,
102,AM,Mike Morningstar,,1,1,1,3,0,3,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,1,2,9,1,5,1,2,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,1,3,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,1,4,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,2,1,5,0,4,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,2,2,3,0,2,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,2,3,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,2,4,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,3,1,1,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,3,2,5,1,4,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,3,3,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,3,4,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,4,1,2,0,1,0,1,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,4,2,5,1,5,1,2,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,4,3,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Mike Morningstar,,1,4,4,0,0,0,0,0,Sarah and I split up the count. One of us counted north and south while the other counted east and west.  One ,
102,AM,Sarah Souza Silva,,1,1,1,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,1,2,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,1,3,1,0,1,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,1,4,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,2,1,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,2,2,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,2,3,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,2,4,2,0,2,1,1,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,3,1,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,3,2,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,3,3,1,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,3,4,2,1,2,0,1,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,4,1,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,4,2,0,0,0,0,0,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,4,3,1,0,0,1,1,Only East/West was counted.,
102,AM,Sarah Souza Silva,,1,4,4,0,0,0,0,0,Only East/West was counted.,
102,AM,Mike Morningstar,,2,1,1,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,1,2,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,1,3,1,1,1,0,0,,
102,AM,Mike Morningstar,,2,1,4,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,2,1,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,2,2,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,2,3,1,0,0,1,1,,
102,AM,Mike Morningstar,,2,2,4,1,0,0,0,1,,
102,AM,Mike Morningstar,,2,3,1,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,3,2,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,3,3,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,3,4,2,0,1,0,0,,
102,AM,Mike Morningstar,,2,4,1,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,4,2,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,4,3,0,0,0,0,0,,
102,AM,Mike Morningstar,,2,4,4,2,0,1,1,2,,
102,AM,Sarah Souza Silva,,2,1,1,3,0,1,1,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,1,2,4,0,2,1,2,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,1,3,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,1,4,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,2,1,3,0,2,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,2,2,4,1,2,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,2,3,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,2,4,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,3,1,3,1,2,0,1,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,3,2,10,0,4,0,1,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,3,3,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,3,4,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,4,1,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,4,2,5,0,2,1,1,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,4,3,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,AM,Sarah Souza Silva,,2,4,4,0,0,0,0,0,A kid wearing a helmet riding with the father in the same bike was counted between 8:00-8:15.  Only the North/South was counted.,
102,PM,Trevor Hawkes,,1,1,1,7,1,3,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,1,2,3,0,3,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,1,3,0,0,0,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,1,4,3,2,3,0,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,2,1,9,1,2,1,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,2,2,2,0,1,0,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,2,3,3,1,0,3,3,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,2,4,1,1,0,0,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,3,1,5,1,3,1,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,3,2,5,1,2,0,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,3,3,0,0,0,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,3,4,0,0,0,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,4,1,3,1,0,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,4,2,9,0,6,1,1,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,4,3,0,0,0,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Trevor Hawkes,,1,4,4,0,0,0,0,0,Traffic accident at 4:20.  Just an observation. ,
102,PM,Veronica Booth,,1,1,1,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,1,2,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,1,3,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,1,4,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,2,1,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,2,2,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,2,3,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,2,4,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,3,1,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,3,2,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,3,3,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,3,4,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,4,1,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,4,2,0,0,0,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,4,3,2,1,1,0,0,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Veronica Booth,,1,4,4,7,1,2,0,2,(Squiggly line at 45 after) Is when I started.  Sdw- other person counted all bikes at first 45 minutes. ,
102,PM,Trevor Hawkes,,2,1,1,13,1,10,1,3,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,1,2,1,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,1,3,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,1,4,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,2,1,12,1,7,2,3,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,2,2,11,2,10,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,2,3,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,2,4,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,3,1,10,2,5,2,1,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,3,2,8,1,2,0,1,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,3,3,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,3,4,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,4,1,10,2,5,0,2,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,4,2,3,0,3,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,4,3,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Trevor Hawkes,,2,4,4,0,0,0,0,0,"Does a segway count?   1 NB, helmet, on sidewalk@ :15 block",
102,PM,Veronica Booth,,2,1,1,0,0,0,0,0,,
102,PM,Veronica Booth,,2,1,2,0,0,0,0,0,,
102,PM,Veronica Booth,,2,1,3,4,0,2,0,1,,
102,PM,Veronica Booth,,2,1,4,3,0,1,0,1,,
102,PM,Veronica Booth,,2,2,1,0,0,0,0,0,,
102,PM,Veronica Booth,,2,2,2,0,0,0,0,0,,
102,PM,Veronica Booth,,2,2,3,5,0,3,0,0,,
102,PM,Veronica Booth,,2,2,4,3,0,1,0,1,,
102,PM,Veronica Booth,,2,3,1,0,0,0,0,0,,
102,PM,Veronica Booth,,2,3,2,0,0,0,0,0,,
102,PM,Veronica Booth,,2,3,3,2,0,0,0,2,,
102,PM,Veronica Booth,,2,3,4,6,2,0,0,6,,
102,PM,Veronica Booth,,2,4,1,0,0,0,0,0,,
102,PM,Veronica Booth,,2,4,2,0,0,0,0,0,,
102,PM,Veronica Booth,,2,4,3,6,0,2,0,3,,
102,PM,Veronica Booth,,2,4,4,3,0,0,1,3,,
103,PM,Alex Deem,,1,1,1,7,1,2,3,7,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,1,2,4,1,0,0,4,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,1,3,4,2,1,3,3,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,1,4,2,0,2,0,0,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,2,1,2,1,0,2,2,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,2,2,6,1,1,4,6,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,2,3,5,3,2,2,5,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,2,4,3,1,0,0,3,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,3,1,8,2,0,0,8,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,3,2,3,1,0,0,3,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,3,3,5,1,2,2,5,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,3,4,1,0,0,0,1,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,4,1,4,0,0,2,4,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
103,PM,Alex Deem,,1,4,2,3,2,0,2,3,"Bike Lanes. EB/WB not NB/SB.  Sidewalk/bike lane closed east of Rural for construction on right side of street.  * Rural (Scottsdale) N of RIo is a bridge, sidewalk is separated by concrete barrier from road.  ** Many ",
